INFO 2025-07-06 18:20:02,593 autoreload 22516 10936 Watching for file changes with StatReloader
INFO 2025-07-06 20:47:50,139 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:47:50,139 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:47:50,140 basehttp 22516 15544 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:47:50,147 basehttp 22516 16664 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:47:50,152 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:47:50,157 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:47:50,159 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:47:50,171 basehttp 22516 24128 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:47:50,172 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:47:50,175 basehttp 22516 16664 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:48:50,138 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:48:50,143 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:48:50,145 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:48:50,146 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:48:50,154 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:48:50,158 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:48:50,163 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:48:50,167 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:48:50,167 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:48:50,171 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,140 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,140 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,140 basehttp 22516 16664 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,141 basehttp 22516 24128 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:49:50,141 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:49:50,157 basehttp 22516 15544 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,157 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,162 basehttp 22516 16664 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:49:50,163 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:49:50,163 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:50:50,147 basehttp 22516 16664 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:50:50,147 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:50:50,150 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:50:50,153 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:50:50,157 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:50:50,176 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:50:50,178 basehttp 22516 5220 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:50:50,178 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:50:50,179 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:50:50,184 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:51:50,149 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:51:50,153 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:51:50,159 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:51:50,159 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:51:50,160 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:51:50,177 basehttp 22516 15544 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:51:50,182 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:51:50,184 basehttp 22516 29060 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:51:50,186 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:51:50,186 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:52:50,142 basehttp 22516 24128 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:52:50,142 basehttp 22516 5220 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:52:50,145 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:52:50,150 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:52:50,152 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:52:50,161 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:52:50,162 basehttp 22516 24128 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:52:50,171 basehttp 22516 5220 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:52:50,171 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:52:50,172 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:53:50,144 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:53:50,144 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:53:50,154 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:53:50,160 basehttp 22516 24128 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:53:50,162 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:53:50,169 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:53:50,181 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:53:50,181 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:53:50,189 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:53:50,190 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:54:50,132 basehttp 22516 15544 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:54:50,136 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:54:50,136 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:54:50,141 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:54:50,146 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:54:50,154 basehttp 22516 24128 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:54:50,156 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:54:50,163 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:54:50,164 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:54:50,164 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:55:50,139 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:55:50,141 basehttp 22516 15544 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:55:50,141 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:55:50,142 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:55:50,145 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:55:50,161 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:55:50,167 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:55:50,167 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:55:50,169 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:55:50,169 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:56:50,136 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:56:50,143 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:56:50,143 basehttp 22516 24128 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:56:50,148 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:56:50,149 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:56:50,162 basehttp 22516 15544 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:56:50,162 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:56:50,171 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:56:50,171 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:56:50,173 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:57:50,137 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:57:50,141 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:57:50,143 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:57:50,145 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:57:50,147 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:57:50,157 basehttp 22516 24128 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:57:50,158 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:57:50,158 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:57:50,163 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:57:50,164 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,140 basehttp 22516 15544 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,143 basehttp 22516 16664 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,146 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:58:50,147 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,152 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:58:50,158 basehttp 22516 15544 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,158 basehttp 22516 26144 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,165 basehttp 22516 16664 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:58:50,165 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:58:50,170 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:59:50,132 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:59:50,133 basehttp 22516 16664 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:59:50,133 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:59:50,135 basehttp 22516 15544 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:59:50,141 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 20:59:50,153 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 20:59:50,153 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 20:59:50,154 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 20:59:50,156 basehttp 22516 15544 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 20:59:50,158 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:00:50,142 basehttp 22516 26144 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:00:50,144 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:00:50,146 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:00:50,146 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:00:50,152 basehttp 22516 16664 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:00:50,164 basehttp 22516 26144 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:00:50,164 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:00:50,168 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:00:50,170 basehttp 22516 24128 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:00:50,171 basehttp 22516 29060 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,176 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,189 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:01:50,192 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,194 basehttp 22516 15544 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:01:50,195 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,208 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,213 basehttp 22516 15544 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,223 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:01:50,228 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:01:50,231 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:02:50,149 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:02:50,156 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:02:50,156 basehttp 22516 15544 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:02:50,158 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:02:50,160 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:02:50,172 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:02:50,172 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:02:50,182 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:02:50,182 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:02:50,182 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:03:50,142 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:03:50,142 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:03:50,142 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:03:50,143 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:03:50,148 basehttp 22516 16664 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:03:50,153 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:03:50,168 basehttp 22516 15544 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:03:50,169 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:03:50,171 basehttp 22516 29060 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:03:50,172 basehttp 22516 16664 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:04:50,142 basehttp 22516 5220 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:04:50,145 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:04:50,148 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:04:50,149 basehttp 22516 15544 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:04:50,155 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:04:50,158 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:04:50,166 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:04:50,170 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:04:50,170 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:04:50,173 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:05:50,143 basehttp 22516 26144 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:05:50,143 basehttp 22516 16664 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:05:50,145 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:05:50,146 basehttp 22516 5220 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:05:50,153 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:05:50,161 basehttp 22516 15544 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:05:50,163 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:05:50,168 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:05:50,169 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:05:50,169 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,135 basehttp 22516 24128 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,140 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:06:50,143 basehttp 22516 16664 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,143 basehttp 22516 26144 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:06:50,146 basehttp 22516 15544 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,153 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,160 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:06:50,160 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,160 basehttp 22516 26144 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:06:50,163 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:42,476 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:42,476 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:42,476 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:42,476 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:07:42,480 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:44,126 basehttp 22516 5220 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:44,130 basehttp 22516 16664 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:44,131 basehttp 22516 26144 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:44,132 basehttp 22516 29060 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:07:44,132 basehttp 22516 24128 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,644 basehttp 22516 29060 "OPTIONS /api/auth/me/ HTTP/1.1" 200 0
INFO 2025-07-06 21:07:45,644 basehttp 22516 24128 "OPTIONS /api/auth/me/ HTTP/1.1" 200 0
INFO 2025-07-06 21:07:45,649 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,655 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,763 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,770 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,783 basehttp 22516 24128 "OPTIONS /api/stock/stocks/ HTTP/1.1" 200 0
INFO 2025-07-06 21:07:45,784 basehttp 22516 29060 "OPTIONS /api/stock/stocks/ HTTP/1.1" 200 0
INFO 2025-07-06 21:07:45,792 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,801 basehttp 22516 29060 "GET /api/stock/stocks/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,808 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,815 basehttp 22516 26144 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:45,819 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,821 basehttp 22516 29060 "GET /api/stock/stocks/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,823 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,831 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,863 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,873 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:45,874 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,878 basehttp 22516 24128 "GET /api/auth/me/ HTTP/1.1" 200 183
INFO 2025-07-06 21:07:45,899 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,900 basehttp 22516 26144 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:45,900 basehttp 22516 16664 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:07:45,905 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,917 basehttp 22516 29060 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:07:45,923 basehttp 22516 24128 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:07:45,927 basehttp 22516 26144 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:07:45,934 basehttp 22516 16664 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
WARNING 2025-07-06 21:07:53,901 log 22516 11928 Unauthorized: /api/products/
WARNING 2025-07-06 21:07:53,902 basehttp 22516 11928 "GET /api/products/ HTTP/1.1" 401 58
WARNING 2025-07-06 21:07:58,717 log 22516 11928 Unauthorized: /api/products/
WARNING 2025-07-06 21:07:58,718 basehttp 22516 11928 "GET /api/products/ HTTP/1.1" 401 58
WARNING 2025-07-06 21:08:00,514 log 22516 11928 Unauthorized: /api/products/
WARNING 2025-07-06 21:08:00,515 basehttp 22516 11928 "GET /api/products/ HTTP/1.1" 401 58
INFO 2025-07-06 21:08:13,133 basehttp 22516 24128 "GET /api/stores/ HTTP/1.1" 200 52
INFO 2025-07-06 21:08:13,133 basehttp 22516 29060 "GET /api/auth/users/ HTTP/1.1" 200 415
INFO 2025-07-06 21:08:13,134 basehttp 22516 5220 "GET /api/stock/mouvements/ HTTP/1.1" 200 52
INFO 2025-07-06 21:08:13,134 basehttp 22516 26144 "GET /api/products/ HTTP/1.1" 200 761
INFO 2025-07-06 21:08:13,134 basehttp 22516 16664 "GET /api/messaging/messages/ HTTP/1.1" 200 52
